BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

65630	8004	65630	52,1	65630	0	65630	1	65630	5329,9
65640	8005	65640	52,4	65640	0	65640	1	65640	5329,9
65650	8006	65650	39,9	65650	0	65650	1	65650	5329,9
65660	8007	65660	43	65660	0	65660	1	65660	5329,9
65670	8008	65670	45,1	65670	0	65670	1	65670	5329,9
65680	8009	65680	46,3	65680	0	65680	1	65680	5329,9
65690	8010	65690	44,1	65690	0	65690	1	65690	5329,9
65700	8011	65700	55,7	65700	0	65700	1	65700	5329,9
65710	8012	65710	46,9	65710	0	65710	1	65710	5329,9
65720	8013	65720	46,6	65720	0	65720	3	65720	5329,9
65730	8014	65730	59,7	65730	0	65730	1	65730	5329,9
65740	8015	65740	53	65740	0	65740	1	65740	5329,9
65750	8016	65750	29	65750	0	65750	1	65750	5329,9
65760	8017	65760	44,6	65760	0	65760	1	65760	5329,9
65770	8018	65770	48,9	65770	0	65770	1	65770	5329,9
65780	8019	65780	36,8	65780	0	65780	1	65780	5329,9
65790	8020	65790	44,3	65790	0	65790	1	65790	5329,9
65800	8021	65800	46,4	65800	0	65800	1	65800	5329,9
65810	8022	65810	45,9	65810	0	65810	1	65810	5329,9
65820	8023	65820	50,4	65820	0	65820	1	65820	5329,9
65830	8024	65830	46	65830	0	65830	1	65830	5329,9
65840	8025	65840	49,3	65840	0	65840	1	65840	5329,9
65850	8026	65850	44,1	65850	0	65850	1	65850	5329,9
65860	8027	65860	56,2	65860	0	65860	1	65860	5329,9
65870	8028	65870	47,8	65870	0	65870	1	65870	5329,9
65880	8029	65880	40,6	65880	0	65880	1	65880	5329,9
65890	8030	65890	47,7	65890	0	65890	1	65890	5329,9
65900	8031	65900	45,8	65900	0	65900	1	65900	5329,9
65910	8032	65910	48,5	65910	0	65910	1	65910	5329,9
65920	8033	65920	42,4	65920	0	65920	1	65920	5329,9
65930	8034	65930	50,3	65930	0	65930	1	65930	5329,9
65940	8035	65940	48,3	65940	0	65940	1	65940	5329,9
65950	8036	65950	48,7	65950	0	65950	1	65950	5329,9
65960	8037	65960	46,7	65960	0	65960	1	65960	5329,9
65970	8038	65970	49,1	65970	0	65970	1	65970	5329,9
65980	8039	65980	47,8	65980	0	65980	1	65980	5329,9
65990	8040	65990	50,1	65990	0	65990	1	65990	5329,9
66000	8041	66000	51,5	66000	0	66000	1	66000	5329,9
66010	8042	66010	50	66010	0	66010	1	66010	5329,9
66020	8043	66020	44,9	66020	0	66020	1	66020	5329,9
66030	8044	66030	50,4	66030	0	66030	1	66030	5329,9
66040	8045	66040	39,8	66040	0	66040	1	66040	5329,9
66050	8046	66050	43,7	66050	0	66050	1	66050	5329,9
66060	8047	66060	49,1	66060	0	66060	1	66060	5329,9
66070	8048	66070	58,3	66070	0	66070	1	66070	5329,9
66080	8049	66080	42,1	66080	0	66080	1	66080	5329,9
66090	8050	66090	47,3	66090	0	66090	1	66090	5329,9
66100	8051	66100	51,9	66100	0	66100	1	66100	5329,9
66110	8052	66110	52,5	66110	0	66110	1	66110	5329,9
66120	8053	66120	44,2	66120	0	66120	1	66120	5329,9
66130	8054	66130	45,4	66130	0	66130	1	66130	5329,9
66140	8055	66140	62,1	66140	0	66140	1	66140	5329,9
66150	8056	66150	46,1	66150	0	66150	1	66150	5329,9
66160	8057	66160	65,9	66160	0	66160	1	66160	5329,9
66170	8058	66170	45,7	66170	0	66170	1	66170	5329,9
66180	8059	66180	43,6	66180	0	66180	1	66180	5329,9
66190	8060	66190	43,3	66190	0	66190	1	66190	5329,9
66200	8061	66200	47,6	66200	0	66200	1	66200	5329,9
66210	8062	66210	55,3	66210	0	66210	1	66210	5329,9
66220	8063	66220	44,4	66220	0	66220	1	66220	5329,9
66230	8064	66230	40,8	66230	0	66230	1	66230	5329,9
66240	8065	66240	49,7	66240	0	66240	1	66240	5329,9
66250	8066	66250	44,3	66250	0	66250	1	66250	5329,9
66260	8067	66260	40,1	66260	0	66260	1	66260	5329,9
66270	8068	66270	53,2	66270	0	66270	1	66270	5329,9
66280	8069	66280	45,4	66280	0	66280	1	66280	5329,9
66290	8070	66290	54,1	66290	0	66290	1	66290	5329,9
66300	8071	66300	45,3	66300	0	66300	1	66300	5329,9
66310	8072	66310	42,3	66310	0	66310	1	66310	5329,9
66320	8073	66320	55,2	66320	0	66320	1	66320	5329,9
66330	8074	66330	38,2	66330	0	66330	1	66330	5329,9
66340	8075	66340	42,9	66340	0	66340	1	66340	5329,9
66350	8076	66350	46	66350	0	66350	1	66350	5329,9
66360	8077	66360	44,8	66360	0	66360	1	66360	5329,9
66370	8078	66370	44,5	66370	0	66370	1	66370	5329,9
66380	8079	66380	45	66380	0	66380	1	66380	5329,9
66390	8080	66390	29,3	66390	0	66390	1	66390	5329,9
66400	8081	66400	40,7	66400	0	66400	1	66400	5329,9
66410	8082	66410	45,9	66410	0	66410	1	66410	5329,9
66420	8083	66420	49,6	66420	0	66420	1	66420	5329,9
66430	8084	66430	45,3	66430	0	66430	1	66430	5329,9
66440	8085	66440	43,3	66440	0	66440	1	66440	5329,9
66450	8086	66450	32	66450	0	66450	1	66450	5329,9
66460	8087	66460	45,3	66460	0	66460	1	66460	5329,9
66470	8088	66470	40,7	66470	0	66470	1	66470	5329,9
66480	8089	66480	39,9	66480	0	66480	1	66480	5329,9
66490	8090	66490	44,2	66490	0	66490	1	66490	5329,9
66500	8091	66500	43,3	66500	0	66500	1	66500	5329,9
66510	8092	66510	44,3	66510	0	66510	1	66510	5329,9
66520	8093	66520	57,2	66520	0	66520	1	66520	5329,9
66530	8094	66530	50,5	66530	0	66530	1	66530	5329,9
66540	8095	66540	48,8	66540	0	66540	1	66540	5329,9
66550	8096	66550	43,7	66550	0	66550	1	66550	5329,9
66560	8097	66560	51,5	66560	0	66560	1	66560	5329,9
66570	8098	66570	51	66570	0	66570	1	66570	5329,9
66580	8099	66580	46,3	66580	0	66580	1	66580	5329,9
66590	8100	66590	30,1	66590	0	66590	3	66590	5329,9
66600	8101	66600	37,5	66600	0	66600	1	66600	5329,9
66610	8102	66610	29,9	66610	0	66610	1	66610	5329,9
66620	8103	66620	42,6	66620	0	66620	1	66620	5329,9
66630	8104	66630	40,7	66630	0	66630	1	66630	5329,9
66640	8105	66640	31,4	66640	0	66640	1	66640	5329,9
66650	8106	66650	29	66650	0	66650	1	66650	5329,9
66660	8107	66660	44,9	66660	0	66660	1	66660	5329,9
66670	8108	66670	48,1	66670	0	66670	1	66670	5329,9
66680	8109	66680	58,3	66680	0	66680	1	66680	5329,9
66690	8110	66690	52,1	66690	0	66690	1	66690	5329,9
66700	8111	66700	67,4	66700	0	66700	1	66700	5329,9
66710	8112	66710	26,5	66710	0	66710	1	66710	5329,9
66720	8113	66720	25,9	66720	0	66720	1	66720	5329,9
66730	8114	66730	22,1	66730	0	66730	1	66730	5329,9
66740	8115	66740	40	66740	0	66740	1	66740	5329,9
66750	8116	66750	52,8	66750	0	66750	1	66750	5329,9
66760	8117	66760	40,4	66760	0	66760	1	66760	5329,9
66770	8118	66770	45,8	66770	0	66770	1	66770	5329,9
66780	8119	66780	49,6	66780	0	66780	1	66780	5329,9
66790	8120	66790	46,4	66790	0	66790	1	66790	5329,9
66800	8121	66800	49,7	66800	0	66800	1	66800	5329,9
66810	8122	66810	42,9	66810	0	66810	1	66810	5329,9
66820	8123	66820	48,4	66820	0	66820	1	66820	5329,9
66830	8124	66830	47,7	66830	0	66830	1	66830	5329,9
66840	8125	66840	26	66840	0	66840	1	66840	5329,9
66850	8126	66850	27	66850	0	66850	1	66850	5329,9
66860	8127	66860	37,8	66860	0	66860	1	66860	5329,9
66870	8128	66870	55,1	66870	0	66870	1	66870	5329,9
66880	8129	66880	51,5	66880	0	66880	1	66880	5329,9
66890	8130	66890	49,3	66890	0	66890	1	66890	5329,9
66900	8131	66900	41,2	66900	0	66900	1	66900	5329,9
66910	8132	66910	49,1	66910	0	66910	1	66910	5329,9
66920	8133	66920	43,8	66920	0	66920	1	66920	5329,9
66930	8134	66930	41,7	66930	0	66930	1	66930	5329,9
66940	8135	66940	47,3	66940	0	66940	1	66940	5329,9
66950	8136	66950	46,8	66950	0	66950	1	66950	5329,9
66960	8137	66960	47,3	66960	0	66960	1	66960	5329,9
66970	8138	66970	41,5	66970	0	66970	1	66970	5329,9
66980	8139	66980	50	66980	0	66980	1	66980	5329,9
66990	8140	66990	47	66990	0	66990	1	66990	5329,9
67000	8141	67000	43,4	67000	0	67000	1	67000	5329,9
67010	8142	67010	46,8	67010	0	67010	1	67010	5329,9
67020	8143	67020	43,5	67020	0	67020	1	67020	5329,9
67030	8144	67030	56,5	67030	0	67030	1	67030	5329,9
67040	8145	67040	51,5	67040	0	67040	1	67040	5329,9
67050	8146	67050	48,6	67050	0	67050	1	67050	5329,9
67060	8147	67060	51,6	67060	0	67060	1	67060	5329,9
67070	8148	67070	43,2	67070	0	67070	1	67070	5329,9
67080	8149	67080	50,6	67080	0	67080	1	67080	5329,9
67090	8150	67090	55,7	67090	0	67090	1	67090	5329,9
67100	8151	67100	45,2	67100	0	67100	1	67100	5329,9
67110	8152	67110	47,6	67110	0	67110	1	67110	5329,9
67120	8153	67120	46,4	67120	0	67120	1	67120	5329,9
67130	8154	67130	49,7	67130	0	67130	1	67130	5329,9
67140	8155	67140	43,8	67140	0	67140	1	67140	5329,9
67150	8156	67150	54,8	67150	0	67150	1	67150	5329,9
67160	8157	67160	31,3	67160	0	67160	1	67160	5329,9
67170	8158	67170	34,8	67170	0	67170	1	67170	5329,9
67180	8159	67180	36,3	67180	0	67180	1	67180	5329,9
67190	8160	67190	26,1	67190	0	67190	1	67190	5329,9
67200	8161	67200	43,6	67200	0	67200	1	67200	5329,9
67210	8162	67210	43,3	67210	0	67210	1	67210	5329,9
67220	8163	67220	43	67220	0	67220	1	67220	5329,9
67230	8164	67230	38,1	67230	0	67230	1	67230	5329,9
67240	8165	67240	51,2	67240	0	67240	1	67240	5329,9
67250	8166	67250	50,1	67250	0	67250	1	67250	5329,9
67260	8167	67260	53,8	67260	0	67260	1	67260	5329,9
67270	8168	67270	49,7	67270	0	67270	1	67270	5329,9
67280	8169	67280	27,7	67280	0	67280	1	67280	5329,9
67290	8170	67290	26,1	67290	0	67290	1	67290	5329,9
67300	8171	67300	44,6	67300	0	67300	1	67300	5329,9
67310	8172	67310	44,1	67310	0	67310	1	67310	5329,9
67320	8173	67320	26,5	67320	0	67320	1	67320	5329,9
67330	8174	67330	30,5	67330	0	67330	1	67330	5329,9
67340	8175	67340	47,7	67340	0	67340	1	67340	5329,9
67350	8176	67350	63,8	67350	0	67350	1	67350	5329,9
67360	8177	67360	51,5	67360	0	67360	1	67360	5329,9
67370	8178	67370	47,2	67370	0	67370	1	67370	5329,9
67380	8179	67380	50,4	67380	0	67380	1	67380	5329,9
67390	8180	67390	53,4	67390	0	67390	1	67390	5329,9
67400	8181	67400	57,1	67400	0	67400	1	67400	5329,9
67410	8182	67410	49,8	67410	0	67410	1	67410	5329,9
67420	8183	67420	46,5	67420	0	67420	1	67420	5329,9
67430	8184	67430	26,6	67430	0	67430	1	67430	5329,9
67440	8185	67440	50,7	67440	0	67440	1	67440	5329,9
67450	8186	67450	50,8	67450	0	67450	1	67450	5329,9
67460	8187	67460	37,9	67460	0	67460	1	67460	5329,9
67470	8188	67470	50,9	67470	0	67470	1	67470	5329,9
67480	8189	67480	35,6	67480	0	67480	1	67480	5329,9
67490	8190	67490	50,8	67490	0	67490	1	67490	5329,9
67500	8191	67500	47,8	67500	0	67500	1	67500	5329,9
67510	8192	67510	46,4	67510	0	67510	1	67510	5329,9
67520	8193	67520	41,3	67520	0	67520	1	67520	5329,9
67530	8194	67530	41,4	67530	0	67530	1	67530	5329,9
67540	8195	67540	42,9	67540	0	67540	1	67540	5329,9
67550	8196	67550	49,5	67550	0	67550	1	67550	5329,9
67560	8197	67560	41,9	67560	0	67560	1	67560	5329,9
67570	8198	67570	46,1	67570	0	67570	1	67570	5329,9
67580	8199	67580	48,4	67580	0	67580	1	67580	5329,9
67590	8200	67590	49,6	67590	0	67590	3	67590	5329,9
67600	8201	67600	69,9	67600	0	67600	1	67600	5329,9
67610	8202	67610	70,6	67610	0	67610	1	67610	5329,9
67620	8203	67620	53,1	67620	0	67620	1	67620	5329,9
67630	8204	67630	41,6	67630	0	67630	1	67630	5329,9
67640	8205	67640	39	67640	0	67640	1	67640	5329,9
67650	8206	67650	41,1	67650	0	67650	1	67650	5329,9
67660	8207	67660	50	67660	0	67660	1	67660	5329,9
67670	8208	67670	48,1	67670	0	67670	1	67670	5329,9
67680	8209	67680	38,8	67680	0	67680	1	67680	5329,9
67690	8210	67690	56,6	67690	0	67690	1	67690	5329,9
67700	8211	67700	42,3	67700	0	67700	1	67700	5329,9
67710	8212	67710	42,8	67710	0	67710	1	67710	5329,9
67720	8213	67720	55,7	67720	0	67720	1	67720	5329,9
67730	8214	67730	43	67730	0	67730	1	67730	5329,9
67740	8215	67740	51,4	67740	0	67740	1	67740	5329,9
67750	8216	67750	43,3	67750	0	67750	1	67750	5329,9
67760	8217	67760	44,4	67760	0	67760	1	67760	5329,9
67770	8218	67770	46,8	67770	0	67770	1	67770	5329,9
67780	8219	67780	45,5	67780	0	67780	1	67780	5329,9
67790	8220	67790	46	67790	0	67790	1	67790	5329,9
67800	8221	67800	42,4	67800	0	67800	1	67800	5329,9
67810	8222	67810	48,4	67810	0	67810	1	67810	5329,9
67820	8223	67820	48,6	67820	0	67820	1	67820	5329,9
67830	8224	67830	45,2	67830	0	67830	1	67830	5329,9
67840	8225	67840	49	67840	0	67840	1	67840	5329,9
67850	8226	67850	49	67850	0	67850	1	67850	5329,9
67860	8227	67860	42	67860	0	67860	1	67860	5329,9
67870	8228	67870	48,3	67870	0	67870	1	67870	5329,9
67880	8229	67880	57,8	67880	0	67880	1	67880	5329,9
67890	8230	67890	40,7	67890	0	67890	1	67890	5329,9
67900	8231	67900	56,7	67900	0	67900	1	67900	5329,9
67910	8232	67910	57,5	67910	0	67910	1	67910	5329,9
67920	8233	67920	52,1	67920	0	67920	1	67920	5329,9
67930	8234	67930	37,2	67930	0	67930	1	67930	5329,9
67940	8235	67940	45,5	67940	0	67940	1	67940	5329,9
67950	8236	67950	45,1	67950	0	67950	1	67950	5329,9
67960	8237	67960	38,8	67960	0	67960	1	67960	5329,9
67970	8238	67970	40,9	67970	0	67970	1	67970	5329,9
67980	8239	67980	30,7	67980	0	67980	1	67980	5329,9
67990	8240	67990	49,2	67990	0	67990	1	67990	5329,9
68000	8241	68000	37,3	68000	0	68000	1	68000	5329,9
68010	8242	68010	32,3	68010	0	68010	1	68010	5329,9
68020	8243	68020	23,2	68020	0	68020	1	68020	5329,9
68030	8244	68030	39,1	68030	0	68030	1	68030	5329,9
68040	8245	68040	35,1	68040	0	68040	1	68040	5329,9
68050	8246	68050	35,6	68050	0	68050	1	68050	5329,9
68060	8247	68060	26,3	68060	0	68060	1	68060	5329,9
68070	8248	68070	38,9	68070	0	68070	1	68070	5329,9
68080	8249	68080	39,7	68080	0	68080	1	68080	5329,9
68090	8250	68090	32,7	68090	0	68090	1	68090	5329,9
68100	8251	68100	39,5	68100	0	68100	1	68100	5329,9
68110	8252	68110	47,3	68110	0	68110	1	68110	5329,9
68120	8253	68120	47,3	68120	0	68120	1	68120	5329,9
68130	8254	68130	50,3	68130	0	68130	1	68130	5329,9
68140	8255	68140	43,3	68140	0	68140	1	68140	5329,9
68150	8256	68150	44,4	68150	0	68150	1	68150	5329,9
68160	8257	68160	42,1	68160	0	68160	1	68160	5329,9
68170	8258	68170	43	68170	0	68170	1	68170	5329,9
68180	8259	68180	40,8	68180	0	68180	1	68180	5329,9
68190	8260	68190	45	68190	0	68190	1	68190	5329,9
68200	8261	68200	50,6	68200	0	68200	1	68200	5329,9
68210	8262	68210	52,6	68210	0	68210	1	68210	5329,9
68220	8263	68220	46,6	68220	0	68220	1	68220	5329,9
68230	8264	68230	47,8	68230	0	68230	1	68230	5329,9
68240	8265	68240	50,5	68240	0	68240	1	68240	5329,9
68250	8266	68250	49,2	68250	0	68250	1	68250	5329,9
68260	8267	68260	48,6	68260	0	68260	1	68260	5329,9
68270	8268	68270	52,3	68270	0	68270	1	68270	5329,9
68280	8269	68280	48,3	68280	0	68280	1	68280	5329,9
68290	8270	68290	43,8	68290	0	68290	1	68290	5329,9
68300	8271	68300	43,7	68300	0	68300	1	68300	5329,9
68310	8272	68310	34,6	68310	0	68310	1	68310	5329,9
68320	8273	68320	42,9	68320	0	68320	1	68320	5329,9
68330	8274	68330	22,9	68330	0	68330	1	68330	5329,9
68340	8275	68340	33,6	68340	0	68340	1	68340	5329,9
68350	8276	68350	41,3	68350	0	68350	1	68350	5329,9
68360	8277	68360	47,6	68360	0	68360	1	68360	5329,9
68370	8278	68370	46	68370	0	68370	1	68370	5329,9
68380	8279	68380	46,8	68380	0	68380	1	68380	5329,9
68390	8280	68390	45	68390	0	68390	1	68390	5329,9
68400	8281	68400	45,2	68400	0	68400	1	68400	5329,9
68410	8282	68410	32,5	68410	0	68410	1	68410	5329,9
68420	8283	68420	56,2	68420	0	68420	1	68420	5329,9
68430	8284	68430	43,2	68430	0	68430	1	68430	5329,9
68440	8285	68440	50,3	68440	0	68440	1	68440	5329,9
68450	8286	68450	46,5	68450	0	68450	1	68450	5329,9
68460	8287	68460	53,7	68460	0	68460	1	68460	5329,9
68470	8288	68470	40,5	68470	0	68470	1	68470	5329,9
68480	8289	68480	45,1	68480	0	68480	1	68480	5329,9
68490	8290	68490	49,4	68490	0	68490	1	68490	5329,9
68500	8291	68500	52,7	68500	0	68500	1	68500	5329,9
68510	8292	68510	55,3	68510	0	68510	1	68510	5329,9
68520	8293	68520	49,5	68520	0	68520	1	68520	5329,9
68530	8294	68530	45,4	68530	0	68530	1	68530	5329,9
68540	8295	68540	42	68540	0	68540	1	68540	5329,9
68550	8296	68550	47,2	68550	0	68550	1	68550	5329,9
68560	8297	68560	49,9	68560	0	68560	1	68560	5329,9
68570	8298	68570	53,2	68570	0	68570	1	68570	5329,9
68580	8299	68580	47,6	68580	0	68580	1	68580	5329,9
68590	8300	68590	55,6	68590	0	68590	3	68590	5329,9
68600	8301	68600	69,5	68600	0	68600	1	68600	5329,9
68610	8302	68610	41,9	68610	0	68610	1	68610	5329,9
68620	8303	68620	49,8	68620	0	68620	1	68620	5329,9
68630	8304	68630	49,7	68630	0	68630	1	68630	5329,9
68640	8305	68640	52,2	68640	0	68640	1	68640	5329,9
68650	8306	68650	49,3	68650	0	68650	1	68650	5329,9
68660	8307	68660	46,2	68660	0	68660	1	68660	5329,9
68670	8308	68670	40,8	68670	0	68670	1	68670	5329,9
68680	8309	68680	45,4	68680	0	68680	1	68680	5329,9
68690	8310	68690	47,6	68690	0	68690	1	68690	5329,9
68700	8311	68700	49,6	68700	0	68700	1	68700	5329,9
68710	8312	68710	48,2	68710	0	68710	1	68710	5329,9
68720	8313	68720	49,3	68720	0	68720	1	68720	5329,9
68730	8314	68730	44,8	68730	0	68730	1	68730	5329,9
68740	8315	68740	49,3	68740	0	68740	1	68740	5329,9
68750	8316	68750	43,4	68750	0	68750	1	68750	5329,9
68760	8317	68760	51,1	68760	0	68760	1	68760	5329,9
68770	8318	68770	46,2	68770	0	68770	1	68770	5329,9
68780	8319	68780	55,5	68780	0	68780	1	68780	5329,9
68790	8320	68790	48,7	68790	0	68790	1	68790	5329,9
68800	8321	68800	44,4	68800	0	68800	1	68800	5329,9
68810	8322	68810	44,6	68810	0	68810	1	68810	5329,9
68820	8323	68820	45	68820	0	68820	1	68820	5329,9
68830	8324	68830	47	68830	0	68830	3	68830	5329,9
68840	8325	68840	71,8	68840	0	68840	1	68840	5329,9
68850	8326	68850	49,9	68850	0	68850	1	68850	5329,9
68860	8327	68860	47,8	68860	0	68860	1	68860	5329,9
68870	8328	68870	43,7	68870	0	68870	1	68870	5329,9
68880	8329	68880	55,1	68880	0	68880	1	68880	5329,9
68890	8330	68890	50,8	68890	0	68890	1	68890	5329,9
68900	8331	68900	47,9	68900	0	68900	1	68900	5329,9
68910	8332	68910	46,8	68910	0	68910	1	68910	5329,9
68920	8333	68920	46,2	68920	0	68920	1	68920	5329,9
68930	8334	68930	42,6	68930	0	68930	1	68930	5329,9
68940	8335	68940	45,9	68940	0	68940	1	68940	5329,9
68950	8336	68950	47,8	68950	0	68950	1	68950	5329,9
68960	8337	68960	44,8	68960	0	68960	1	68960	5329,9
68970	8338	68970	46,4	68970	0	68970	1	68970	5329,9
68980	8339	68980	55	68980	0	68980	1	68980	5329,9
68990	8340	68990	55,9	68990	0	68990	1	68990	5329,9
69000	8341	69000	26,6	69000	0	69000	1	69000	5329,9
69010	8342	69010	39,9	69010	0	69010	1	69010	5329,9
69020	8343	69020	29,7	69020	0	69020	1	69020	5329,9
69030	8344	69030	44,2	69030	0	69030	1	69030	5329,9
69040	8345	69040	51,7	69040	0	69040	1	69040	5329,9
69050	8346	69050	46	69050	0	69050	1	69050	5329,9
69060	8347	69060	45,7	69060	0	69060	1	69060	5329,9
69070	8348	69070	45	69070	0	69070	1	69070	5329,9
69080	8349	69080	50,4	69080	0	69080	1	69080	5329,9
69090	8350	69090	43,9	69090	0	69090	1	69090	5329,9
69100	8351	69100	51	69100	0	69100	1	69100	5329,9
69110	8352	69110	63,3	69110	0	69110	1	69110	5329,9
69120	8353	69120	46,5	69120	0	69120	1	69120	5329,9
69130	8354	69130	43,3	69130	0	69130	1	69130	5329,9
69140	8355	69140	34,1	69140	0	69140	1	69140	5329,9
69150	8356	69150	55,5	69150	0	69150	1	69150	5329,9
69160	8357	69160	45,7	69160	0	69160	1	69160	5329,9
69170	8358	69170	47,8	69170	0	69170	1	69170	5329,9
69180	8359	69180	32,1	69180	0	69180	1	69180	5329,9
69190	8360	69190	48,6	69190	0	69190	1	69190	5329,9
69200	8361	69200	43,7	69200	0	69200	1	69200	5329,9
69210	8362	69210	44,6	69210	0	69210	1	69210	5329,9
69220	8363	69220	46,8	69220	0	69220	1	69220	5329,9
69230	8364	69230	44,7	69230	0	69230	1	69230	5329,9
69240	8365	69240	57,1	69240	0	69240	1	69240	5329,9
69250	8366	69250	41,5	69250	0	69250	1	69250	5329,9
69260	8367	69260	54,7	69260	0	69260	1	69260	5329,9
69270	8368	69270	51,1	69270	0	69270	1	69270	5329,9
69280	8369	69280	41,5	69280	0	69280	1	69280	5329,9
69290	8370	69290	47,7	69290	0	69290	1	69290	5329,9
69300	8371	69300	50,4	69300	0	69300	1	69300	5329,9
69310	8372	69310	43,8	69310	0	69310	1	69310	5329,9
69320	8373	69320	55,5	69320	0	69320	1	69320	5329,9
69330	8374	69330	55,6	69330	0	69330	1	69330	5329,9
69340	8375	69340	42,7	69340	0	69340	1	69340	5329,9
69350	8376	69350	50	69350	0	69350	1	69350	5329,9
69360	8377	69360	49,5	69360	0	69360	1	69360	5329,9
69370	8378	69370	46,4	69370	0	69370	1	69370	5329,9
69380	8379	69380	48,8	69380	0	69380	1	69380	5329,9
69390	8380	69390	47,3	69390	0	69390	1	69390	5329,9
69400	8381	69400	46,9	69400	0	69400	1	69400	5329,9
69410	8382	69410	45,2	69410	0	69410	1	69410	5329,9
69420	8383	69420	44	69420	0	69420	1	69420	5329,9
69430	8384	69430	43,4	69430	0	69430	1	69430	5329,9
69440	8385	69440	43,1	69440	0	69440	1	69440	5329,9
69450	8386	69450	47,7	69450	0	69450	1	69450	5329,9
69460	8387	69460	41,6	69460	0	69460	1	69460	5329,9
69470	8388	69470	38,9	69470	0	69470	1	69470	5329,9
69480	8389	69480	38	69480	0	69480	1	69480	5329,9
69490	8390	69490	41,2	69490	0	69490	1	69490	5329,9
69500	8391	69500	47,8	69500	0	69500	1	69500	5329,9
69510	8392	69510	44,1	69510	0	69510	1	69510	5329,9
69520	8393	69520	49,1	69520	0	69520	1	69520	5329,9
69530	8394	69530	45	69530	0	69530	1	69530	5329,9
69540	8395	69540	55,9	69540	0	69540	1	69540	5329,9
69550	8396	69550	38,5	69550	0	69550	1	69550	5329,9
69560	8397	69560	42,5	69560	0	69560	1	69560	5329,9
69570	8398	69570	42,3	69570	0	69570	1	69570	5329,9
69580	8399	69580	44,6	69580	0	69580	1	69580	5329,9
69590	8400	69590	40,3	69590	0	69590	3	69590	5329,9
69600	8401	69600	67,4	69600	0	69600	1	69600	5329,9
69610	8402	69610	45,2	69610	0	69610	1	69610	5329,9
69620	8403	69620	42,6	69620	0	69620	1	69620	5329,9
69630	8404	69630	48,5	69630	0	69630	1	69630	5329,9
69640	8405	69640	43,4	69640	0	69640	1	69640	5329,9
69650	8406	69650	43,4	69650	0	69650	1	69650	5329,9
69660	8407	69660	43,8	69660	0	69660	1	69660	5329,9
69670	8408	69670	43	69670	0	69670	1	69670	5329,9
69680	8409	69680	48,4	69680	0	69680	1	69680	5329,9
69690	8410	69690	46,7	69690	0	69690	1	69690	5329,9
69700	8411	69700	46	69700	0	69700	1	69700	5329,9
69710	8412	69710	28,9	69710	0	69710	1	69710	5329,9
69720	8413	69720	43,9	69720	0	69720	1	69720	5329,9
69730	8414	69730	41,1	69730	0	69730	1	69730	5329,9
69740	8415	69740	46,6	69740	0	69740	1	69740	5329,9
69750	8416	69750	51,5	69750	0	69750	1	69750	5329,9
69760	8417	69760	49,4	69760	0	69760	1	69760	5329,9
69770	8418	69770	48,4	69770	0	69770	1	69770	5329,9
69780	8419	69780	51	69780	0	69780	1	69780	5329,9
69790	8420	69790	49,8	69790	0	69790	1	69790	5329,9
69800	8421	69800	51,9	69800	0	69800	1	69800	5329,9
69810	8422	69810	26,5	69810	0	69810	1	69810	5329,9
69820	8423	69820	39,3	69820	0	69820	1	69820	5329,9
69830	8424	69830	44,2	69830	0	69830	1	69830	5329,9
69840	8425	69840	26,8	69840	0	69840	1	69840	5329,9
69850	8426	69850	26,1	69850	0	69850	1	69850	5329,9
69860	8427	69860	40,6	69860	0	69860	1	69860	5329,9
69870	8428	69870	35,5	69870	0	69870	1	69870	5329,9
69880	8429	69880	38,9	69880	0	69880	1	69880	5329,9
69890	8430	69890	41,2	69890	0	69890	1	69890	5329,9
69900	8431	69900	48,2	69900	0	69900	1	69900	5329,9
69910	8432	69910	55,1	69910	0	69910	1	69910	5329,9
69920	8433	69920	48,9	69920	0	69920	1	69920	5329,9
69930	8434	69930	43,7	69930	0	69930	1	69930	5329,9
69940	8435	69940	47,4	69940	0	69940	1	69940	5329,9
69950	8436	69950	49	69950	0	69950	1	69950	5329,9
69960	8437	69960	52,9	69960	0	69960	1	69960	5329,9
69970	8438	69970	33,5	69970	0	69970	1	69970	5329,9
69980	8439	69980	49,8	69980	0	69980	1	69980	5329,9
69990	8440	69990	25,6	69990	0	69990	1	69990	5329,9
70000	8441	70000	44,7	70000	0	70000	1	70000	5329,9
70010	8442	70010	31	70010	0	70010	1	70010	5329,9
70020	8443	70020	45,3	70020	0	70020	1	70020	5329,9
